date,time,elo,bastion,ow
1737063003,778629,1418,STABLES,VILLAGE
1737063046,621790,1752,STABLES,DESERT_TEMPLE
1737063133,603662,1575,TREASURE,DESERT_TEMPLE
1737063186,1751704,897,TREASURE,DESERT_TEMPLE
1737063187,916518,1231,BRIDGE,SHIPWRECK
1737063299,579463,1883,TREASURE,RUINED_PORTAL
1737063326,754494,1336,BRIDGE,BURIED_TREASURE
1737063388,1275585,1008,HOUSING,RUINED_PORTAL
1737063448,970273,1034,HOUSING,VILLAGE
1737063495,886993,1249,TREASURE,DESERT_TEMPLE
1737063516,1106043,1264,BRIDGE,BURIED_TREASURE
1737063629,911062,,STABLES,VILLAGE
1737063644,699055,1671,HOUSING,DESERT_TEMPLE
1737063794,1322134,1182,BRIDGE,RUINED_PORTAL
1737063816,803081,1307,STABLES,RUINED_PORTAL
1737063944,1631495,,TREASURE,RUINED_PORTAL
1737063992,652861,1766,STABLES,DESERT_TEMPLE
1737064053,1110752,1008,STABLES,VILLAGE
1737064098,485734,1594,HOUSING,SHIPWRECK
1737064120,669449,1323,BRIDGE,SHIPWRECK
1737064165,1018021,1264,STABLES,SHIPWRECK
1737064330,673889,1167,STABLES,VILLAGE
1737064459,844761,1257,HOUSING,DESERT_TEMPLE
1737064503,613910,1644,BRIDGE,RUINED_PORTAL
1737086650,842903,1365,STABLES,SHIPWRECK
1737086708,587813,1475,TREASURE,DESERT_TEMPLE
1737086813,804427,1308,HOUSING,VILLAGE
1737086854,852168,1185,TREASURE,VILLAGE
1737086999,553767,1640,BRIDGE,BURIED_TREASURE
1737087010,558886,1875,BRIDGE,RUINED_PORTAL
1737087113,648683,1264,HOUSING,BURIED_TREASURE
1737087121,1072289,899,TREASURE,VILLAGE
1737087214,604761,1637,TREASURE,BURIED_TREASURE
1737087217,1152942,966,HOUSING,DESERT_TEMPLE
1737087248,831991,1112,BRIDGE,VILLAGE
1737087279,1437245,927,BRIDGE,DESERT_TEMPLE
1737087315,965290,1053,TREASURE,DESERT_TEMPLE
1737087315,719114,1439,BRIDGE,RUINED_PORTAL
1737087321,737930,1530,BRIDGE,VILLAGE
1737087544,750782,1145,BRIDGE,BURIED_TREASURE
1737087687,810353,1328,TREASURE,DESERT_TEMPLE
1737087745,688405,1659,BRIDGE,VILLAGE
1737087787,604802,1887,STABLES,RUINED_PORTAL
1737087828,722135,1228,BRIDGE,DESERT_TEMPLE
1737088003,599791,1454,TREASURE,VILLAGE
1737088003,843270,1285,BRIDGE,RUINED_PORTAL
1737088119,681070,1550,BRIDGE,RUINED_PORTAL
1737088207,1000001,860,TREASURE,VILLAGE
1737088259,665611,1186,TREASURE,RUINED_PORTAL
1737088301,475228,1620,STABLES,DESERT_TEMPLE
1737088488,1457157,998,BRIDGE,RUINED_PORTAL
1737088595,732997,1515,TREASURE,BURIED_TREASURE
1737088613,637767,1361,TREASURE,BURIED_TREASURE
1737088687,1299755,1121,HOUSING,DESERT_TEMPLE
1737088796,1081236,1340,TREASURE,DESERT_TEMPLE
1737088809,748984,1283,BRIDGE,SHIPWRECK
1737088848,766063,1678,TREASURE,VILLAGE
1737089103,1726981,1053,BRIDGE,DESERT_TEMPLE
1737089134,1080943,1028,STABLES,DESERT_TEMPLE
1737089160,696949,1205,BRIDGE,RUINED_PORTAL
1737089337,1357592,944,BRIDGE,DESERT_TEMPLE
1737089343,691315,1696,BRIDGE,BURIED_TREASURE
1737089427,592938,1566,TREASURE,BURIED_TREASURE
1737089429,765523,1399,TREASURE,VILLAGE
1737089438,1104159,881,HOUSING,RUINED_PORTAL
1737089463,682802,1093,HOUSING,RUINED_PORTAL
1737117801,631697,1342,BRIDGE,DESERT_TEMPLE
1737117831,918959,1153,STABLES,DESERT_TEMPLE
1737117896,606509,1375,TREASURE,SHIPWRECK
1737117904,542312,1319,STABLES,VILLAGE
1737117912,1107217,1091,STABLES,VILLAGE
1737118248,661777,1446,STABLES,DESERT_TEMPLE
1737118266,763596,1125,TREASURE,RUINED_PORTAL
1737118315,670164,1597,TREASURE,RUINED_PORTAL
1737118545,958824,1215,HOUSING,SHIPWRECK
1737118929,1232199,1191,TREASURE,RUINED_PORTAL
1737118931,564200,1753,BRIDGE,SHIPWRECK
1737118946,1076969,1156,BRIDGE,DESERT_TEMPLE
1737119076,697663,1317,STABLES,DESERT_TEMPLE
1737119140,798658,1382,STABLES,DESERT_TEMPLE
1737119216,894919,1463,STABLES,BURIED_TREASURE
1737119372,587861,1385,TREASURE,SHIPWRECK
1737119523,2257032,867,TREASURE,VILLAGE
1737119835,764471,1685,BRIDGE,VILLAGE
1737119852,919357,1234,HOUSING,SHIPWRECK
1737120121,882065,,BRIDGE,DESERT_TEMPLE
1737120134,491403,1707,HOUSING,RUINED_PORTAL
1737120231,976150,1044,TREASURE,VILLAGE
1737120482,1002389,1377,HOUSING,VILLAGE
1737120753,1042615,1108,STABLES,RUINED_PORTAL
1737120826,856442,1243,BRIDGE,SHIPWRECK
1737120851,669483,1754,HOUSING,RUINED_PORTAL
1737120971,1034492,840,STABLES,RUINED_PORTAL
1737121085,818740,1356,BRIDGE,SHIPWRECK
1737139588,599559,1280,STABLES,BURIED_TREASURE
1737139610,966676,1067,BRIDGE,SHIPWRECK
1737139837,888495,1292,STABLES,BURIED_TREASURE
1737139899,785191,1687,TREASURE,SHIPWRECK
1737140003,1206476,1176,HOUSING,BURIED_TREASURE
1737140018,983312,1308,BRIDGE,DESERT_TEMPLE
1737140227,713099,1402,TREASURE,VILLAGE
1737140293,1341837,944,TREASURE,VILLAGE
1737140350,737091,1724,TREASURE,BURIED_TREASURE
1737140438,679981,,BRIDGE,DESERT_TEMPLE
1737140884,661155,1687,STABLES,BURIED_TREASURE
1737140898,833302,1097,BRIDGE,VILLAGE
1737140919,1035023,1311,STABLES,RUINED_PORTAL
1737140973,1527862,1035,TREASURE,SHIPWRECK
1737141240,669205,,BRIDGE,DESERT_TEMPLE
1737141444,1692796,1082,HOUSING,RUINED_PORTAL
1737141458,702765,1357,STABLES,BURIED_TREASURE
1737141469,941298,1550,BRIDGE,SHIPWRECK
1737141472,532640,1739,STABLES,SHIPWRECK
1737141473,1082223,1032,HOUSING,VILLAGE
1737141479,1006554,916,STABLES,DESERT_TEMPLE
1737141850,514502,,BRIDGE,VILLAGE
1737142026,718641,1372,STABLES,DESERT_TEMPLE
1737142064,836669,1248,STABLES,RUINED_PORTAL
1737158049,931410,1588,BRIDGE,BURIED_TREASURE
1737158096,748670,1327,TREASURE,RUINED_PORTAL
1737158158,682198,1476,STABLES,BURIED_TREASURE
1737158357,1200717,1325,STABLES,SHIPWRECK
1737158578,808489,999,BRIDGE,SHIPWRECK
1737158590,1041799,911,STABLES,VILLAGE
1737158657,779921,1580,HOUSING,VILLAGE
1737158688,715763,1681,BRIDGE,SHIPWRECK
1737158696,711484,1136,HOUSING,RUINED_PORTAL
1737158787,645688,1254,TREASURE,DESERT_TEMPLE
1737158791,748141,1300,TREASURE,VILLAGE
1737158840,772301,1225,BRIDGE,SHIPWRECK
1737158898,805078,1552,HOUSING,BURIED_TREASURE
1737158940,531277,1824,BRIDGE,RUINED_PORTAL
1737159009,952843,1400,HOUSING,BURIED_TREASURE
1737159074,2064853,833,TREASURE,DESERT_TEMPLE
1737159115,705211,1570,TREASURE,VILLAGE
1737159142,1122168,1161,STABLES,VILLAGE
1737159276,1036632,1408,STABLES,RUINED_PORTAL
1737159419,635493,1362,TREASURE,VILLAGE
1737159467,896995,1585,TREASURE,VILLAGE
1737159506,841853,1184,HOUSING,BURIED_TREASURE
1737159584,727853,1269,BRIDGE,SHIPWRECK
1737159720,758115,1555,TREASURE,BURIED_TREASURE
1737159724,701205,1344,TREASURE,BURIED_TREASURE
1737159824,1144859,921,BRIDGE,SHIPWRECK
1737159895,1139353,1285,TREASURE,RUINED_PORTAL
1737159913,789440,1417,HOUSING,VILLAGE
1737159930,1077332,1065,TREASURE,SHIPWRECK
1737160122,782447,1840,STABLES,RUINED_PORTAL
1737160232,1010754,907,STABLES,RUINED_PORTAL
1737160420,1057183,1179,BRIDGE,DESERT_TEMPLE
1737160471,789782,1598,STABLES,DESERT_TEMPLE
1737160489,1932813,1078,TREASURE,VILLAGE
1737160591,613864,1575,BRIDGE,RUINED_PORTAL
1737160637,674036,1752,BRIDGE,VILLAGE
1737160703,898068,1531,TREASURE,RUINED_PORTAL
1737160763,1129745,1299,TREASURE,SHIPWRECK
1737160777,766683,1312,HOUSING,BURIED_TREASURE
1737160920,561230,1851,TREASURE,DESERT_TEMPLE
1737161092,829508,1438,BRIDGE,BURIED_TREASURE
1737161133,1125837,1148,HOUSING,RUINED_PORTAL
1737161160,991630,1150,BRIDGE,VILLAGE
1737161237,557638,1671,TREASURE,RUINED_PORTAL
1737161378,490785,1548,BRIDGE,SHIPWRECK
1737182252,826383,1377,STABLES,DESERT_TEMPLE
1737182277,1153109,971,HOUSING,DESERT_TEMPLE
1737182361,907000,1254,HOUSING,VILLAGE
1737182368,1103316,1206,BRIDGE,DESERT_TEMPLE
1737182478,825962,1323,STABLES,VILLAGE
1737182518,654134,1433,HOUSING,RUINED_PORTAL
1737182617,687215,1528,STABLES,VILLAGE
1737182632,936145,1348,STABLES,VILLAGE
1737182712,594653,1457,HOUSING,RUINED_PORTAL
1737182796,770474,1171,BRIDGE,SHIPWRECK
1737182993,686604,1368,BRIDGE,RUINED_PORTAL
1737183023,707599,1317,STABLES,RUINED_PORTAL
1737183284,519903,1672,STABLES,VILLAGE
1737183390,1611758,1029,STABLES,VILLAGE
1737183469,814569,1469,HOUSING,DESERT_TEMPLE
1737183531,831563,1615,HOUSING,RUINED_PORTAL
1737183588,733934,1386,BRIDGE,RUINED_PORTAL
1737183627,854444,1172,TREASURE,VILLAGE
1737183633,809190,1270,TREASURE,BURIED_TREASURE
1737183642,1658716,787,TREASURE,DESERT_TEMPLE
1737183718,636161,1487,HOUSING,RUINED_PORTAL
1737183758,671293,1389,HOUSING,BURIED_TREASURE
1737184065,2282268,901,BRIDGE,VILLAGE
1737184243,981147,1192,BRIDGE,SHIPWRECK
1737184467,918986,1474,HOUSING,DESERT_TEMPLE
1737184619,691485,1569,TREASURE,BURIED_TREASURE
1737184665,680459,1389,TREASURE,SHIPWRECK
1737184811,849716,1205,HOUSING,RUINED_PORTAL
1737184839,659302,1510,TREASURE,VILLAGE
1737184878,1535522,1102,HOUSING,VILLAGE
1737184891,981237,1429,BRIDGE,VILLAGE
1737184947,889031,1245,STABLES,BURIED_TREASURE
1737184985,708781,1654,TREASURE,SHIPWRECK
1737185195,1378000,925,TREASURE,VILLAGE
1737185268,726507,1491,TREASURE,RUINED_PORTAL
1737206576,612524,1604,HOUSING,BURIED_TREASURE
1737206672,1041548,1270,STABLES,DESERT_TEMPLE
1737206899,768474,1400,HOUSING,RUINED_PORTAL
1737207002,662972,1213,TREASURE,DESERT_TEMPLE
1737207008,892284,1169,TREASURE,SHIPWRECK
1737207196,853124,923,HOUSING,VILLAGE
1737207267,779264,1710,TREASURE,BURIED_TREASURE
1737207273,627004,1408,HOUSING,DESERT_TEMPLE
1737207303,1311133,1024,HOUSING,RUINED_PORTAL
1737207396,870970,1237,STABLES,RUINED_PORTAL
1737207578,627492,775,HOUSING,VILLAGE
1737207703,937289,1163,BRIDGE,SHIPWRECK
1737207742,1298145,1073,STABLES,VILLAGE
1737207871,1054786,1314,TREASURE,SHIPWRECK
1737208006,806334,1151,TREASURE,VILLAGE
1737208008,719433,875,BRIDGE,VILLAGE
1737208106,575021,1715,HOUSING,BURIED_TREASURE
1737208132,772243,1043,TREASURE,VILLAGE
1737208188,665711,1262,BRIDGE,SHIPWRECK
1737208188,838493,1255,TREASURE,BURIED_TREASURE
1737208242,647298,1430,HOUSING,VILLAGE
1737208534,1466977,840,STABLES,RUINED_PORTAL
1737208759,920796,1264,BRIDGE,SHIPWRECK
1737208845,590939,1285,BRIDGE,DESERT_TEMPLE
1737208926,954922,1333,BRIDGE,BURIED_TREASURE
1737209083,1439577,1162,TREASURE,RUINED_PORTAL
1737209151,880574,1143,BRIDGE,VILLAGE
1737209224,995344,1151,HOUSING,RUINED_PORTAL
1737209271,791945,1467,HOUSING,RUINED_PORTAL
1737209297,788191,1348,BRIDGE,RUINED_PORTAL
1737228460,1156057,985,BRIDGE,DESERT_TEMPLE
1737228532,648450,1368,BRIDGE,RUINED_PORTAL
1737228597,816410,1167,STABLES,SHIPWRECK
1737228657,1103081,,BRIDGE,DESERT_TEMPLE
1737228774,947493,1134,STABLES,VILLAGE
1737228799,850691,1373,TREASURE,BURIED_TREASURE
1737228926,1470396,1197,TREASURE,RUINED_PORTAL
1737229052,1109405,951,HOUSING,DESERT_TEMPLE
1737229082,855738,1303,BRIDGE,SHIPWRECK
1737229251,1191032,993,BRIDGE,DESERT_TEMPLE
1737229343,1125202,1021,TREASURE,RUINED_PORTAL
1737229478,574632,1493,HOUSING,RUINED_PORTAL
1737229490,723249,,TREASURE,VILLAGE
1737229544,895472,1272,TREASURE,BURIED_TREASURE
1737229667,798183,1153,BRIDGE,RUINED_PORTAL
1737229809,600268,1366,HOUSING,SHIPWRECK
1737229824,1231676,851,HOUSING,VILLAGE
1737230276,651746,1396,TREASURE,VILLAGE
1737230485,643419,1608,STABLES,BURIED_TREASURE
1737245076,1154217,620,STABLES,VILLAGE
1737245126,735997,1298,STABLES,VILLAGE
1737245278,797705,1366,HOUSING,BURIED_TREASURE
1737245318,742207,1400,TREASURE,DESERT_TEMPLE
1737245340,605219,1521,HOUSING,RUINED_PORTAL
1737245418,1085915,954,HOUSING,VILLAGE
1737245629,651657,1301,TREASURE,DESERT_TEMPLE
1737245638,755863,1340,HOUSING,VILLAGE
1737245672,650853,1480,HOUSING,RUINED_PORTAL
1737245731,669315,1332,BRIDGE,VILLAGE
1737245737,774349,1271,BRIDGE,DESERT_TEMPLE
1737245838,641662,1544,BRIDGE,BURIED_TREASURE
1737245862,1447669,1216,BRIDGE,SHIPWRECK
1737245979,716554,1382,TREASURE,DESERT_TEMPLE
1737246061,696323,1269,STABLES,DESERT_TEMPLE
1737246062,1040171,,TREASURE,RUINED_PORTAL
1737246137,710302,1416,STABLES,BURIED_TREASURE
1737246203,555786,1538,HOUSING,BURIED_TREASURE
1737246223,827502,1076,STABLES,SHIPWRECK
1737246253,902619,1391,BRIDGE,DESERT_TEMPLE
1737246277,1229044,1314,TREASURE,SHIPWRECK
1737246287,795368,1269,BRIDGE,DESERT_TEMPLE
1737246487,677944,1318,BRIDGE,SHIPWRECK
1737246498,701307,1352,BRIDGE,BURIED_TREASURE
1737246508,1376784,991,BRIDGE,VILLAGE
1737246543,1661335,1110,TREASURE,DESERT_TEMPLE
1737246695,746153,1362,BRIDGE,VILLAGE
1737246748,497243,1554,BRIDGE,BURIED_TREASURE
1737246763,1147586,890,HOUSING,VILLAGE
1737246869,1013138,1259,TREASURE,VILLAGE
1737246911,690187,1437,STABLES,DESERT_TEMPLE
1737246966,634082,1405,BRIDGE,RUINED_PORTAL
1737247002,905096,1186,BRIDGE,VILLAGE
1737247290,1174220,1217,TREASURE,VILLAGE
1737247309,1170986,1351,HOUSING,SHIPWRECK
1737247373,850797,1287,BRIDGE,DESERT_TEMPLE
1737247402,705589,1702,TREASURE,SHIPWRECK
1737247443,1124408,772,BRIDGE,DESERT_TEMPLE
1737247443,683141,1383,HOUSING,DESERT_TEMPLE
1737247453,780983,1333,HOUSING,BURIED_TREASURE
1737247511,722431,1380,TREASURE,DESERT_TEMPLE
1737247524,702949,1640,BRIDGE,RUINED_PORTAL
1737266934,1243937,1024,STABLES,VILLAGE
1737266964,1229543,1251,TREASURE,BURIED_TREASURE
1737267022,779105,1370,BRIDGE,BURIED_TREASURE
1737267050,534294,1800,HOUSING,SHIPWRECK
1737267074,569620,1705,BRIDGE,DESERT_TEMPLE
1737267112,1001914,1061,STABLES,RUINED_PORTAL
1737267132,627334,1481,STABLES,BURIED_TREASURE
1737267266,848170,1422,HOUSING,DESERT_TEMPLE
1737267422,595798,1616,HOUSING,BURIED_TREASURE
1737267463,904841,1227,STABLES,DESERT_TEMPLE
1737267587,1374305,1184,STABLES,VILLAGE
1737267623,494121,1814,STABLES,RUINED_PORTAL
1737267747,1143785,1018,TREASURE,RUINED_PORTAL
1737267813,531442,1495,TREASURE,RUINED_PORTAL
1737267882,2028762,870,TREASURE,RUINED_PORTAL
1737268017,539188,1609,HOUSING,BURIED_TREASURE
1737268059,809502,1274,TREASURE,BURIED_TREASURE
1737268146,1127321,1169,HOUSING,VILLAGE
1737268243,549116,1832,HOUSING,VILLAGE
1737268246,908860,874,HOUSING,RUINED_PORTAL
1737268356,2550222,742,HOUSING,VILLAGE
1737268652,631274,1310,HOUSING,VILLAGE
1737268653,1221876,1081,BRIDGE,VILLAGE
1737268711,614531,1472,BRIDGE,SHIPWRECK
1737268790,671057,1623,STABLES,BURIED_TREASURE
1737268987,816781,1295,STABLES,DESERT_TEMPLE
1737269148,917545,1188,TREASURE,BURIED_TREASURE
1737269378,851965,1187,STABLES,VILLAGE
1737269508,781721,1524,HOUSING,RUINED_PORTAL
1737269513,729025,1260,BRIDGE,DESERT_TEMPLE
1737269525,583687,1647,HOUSING,SHIPWRECK
1737269594,828536,1418,TREASURE,DESERT_TEMPLE
1737269682,899282,,BRIDGE,SHIPWRECK
1737269994,1065864,1029,HOUSING,DESERT_TEMPLE
1737270157,888590,1209,TREASURE,DESERT_TEMPLE
1737291445,1142075,990,STABLES,DESERT_TEMPLE
1737291466,812507,1530,HOUSING,RUINED_PORTAL
1737291613,1180757,1230,HOUSING,RUINED_PORTAL
1737291707,960415,1229,TREASURE,VILLAGE
1737291765,1007422,651,STABLES,RUINED_PORTAL
1737291783,895710,1137,STABLES,DESERT_TEMPLE
1737291966,706233,1225,STABLES,RUINED_PORTAL
1737291982,906585,1139,STABLES,VILLAGE
1737291989,728995,1394,BRIDGE,RUINED_PORTAL
1737292065,977595,1013,HOUSING,VILLAGE
1737292090,771817,1322,TREASURE,RUINED_PORTAL
1737292098,1316674,813,TREASURE,SHIPWRECK
1737292143,671939,894,BRIDGE,SHIPWRECK
1737292254,2577496,1034,STABLES,SHIPWRECK
1737292316,996883,1105,TREASURE,SHIPWRECK
1737292324,806034,1499,TREASURE,RUINED_PORTAL
1737292431,716964,1363,TREASURE,RUINED_PORTAL
1737292564,1086300,1218,STABLES,SHIPWRECK
1737292861,809884,1157,TREASURE,VILLAGE
1737292891,992391,1310,HOUSING,RUINED_PORTAL
1737292934,877947,668,BRIDGE,VILLAGE
1737292944,977606,1158,HOUSING,DESERT_TEMPLE
1737292952,1409296,802,BRIDGE,DESERT_TEMPLE
1737293045,720417,1335,BRIDGE,VILLAGE
1737293048,783472,1413,TREASURE,RUINED_PORTAL
1737293126,760993,1252,HOUSING,RUINED_PORTAL
1737293161,911826,1164,BRIDGE,DESERT_TEMPLE
1737293215,772320,1483,TREASURE,DESERT_TEMPLE
1737293222,1094282,1042,TREASURE,SHIPWRECK
1737293362,791188,1218,BRIDGE,VILLAGE
1737293362,938884,690,HOUSING,RUINED_PORTAL
1737293401,1034658,919,STABLES,RUINED_PORTAL
1737293949,840237,1334,STABLES,BURIED_TREASURE
1737294038,623634,1221,STABLES,VILLAGE
1737294106,1107605,1020,STABLES,VILLAGE
1737294113,845149,1181,TREASURE,RUINED_PORTAL
1737310100,714857,1461,HOUSING,SHIPWRECK
1737310304,742933,1261,STABLES,RUINED_PORTAL
1737310400,1078314,1016,STABLES,SHIPWRECK
1737310716,664611,1359,BRIDGE,RUINED_PORTAL
1737310747,770694,1230,TREASURE,SHIPWRECK
1737310814,721837,1333,STABLES,DESERT_TEMPLE
1737310932,1108253,1017,STABLES,VILLAGE
1737311055,726745,1344,TREASURE,DESERT_TEMPLE
1737311333,829549,1165,BRIDGE,DESERT_TEMPLE
1737311440,731413,1329,BRIDGE,RUINED_PORTAL
1737311473,1257859,926,TREASURE,SHIPWRECK
1737311513,1125606,1023,BRIDGE,VILLAGE
1737311538,1154101,1043,TREASURE,SHIPWRECK
1737311625,965137,1118,HOUSING,VILLAGE
1737311768,741010,1151,TREASURE,SHIPWRECK
1737312178,657725,1455,TREASURE,VILLAGE
1737312220,660980,1406,STABLES,RUINED_PORTAL
1737312527,936628,1013,TREASURE,DESERT_TEMPLE
1737312615,557074,1315,TREASURE,DESERT_TEMPLE
1737312617,779899,1060,TREASURE,SHIPWRECK
1737312626,1568943,915,TREASURE,VILLAGE
1737312654,1197261,1057,TREASURE,RUINED_PORTAL
1737312778,1064685,1228,HOUSING,DESERT_TEMPLE
1737312789,887283,1014,STABLES,RUINED_PORTAL
1737312821,580365,1463,BRIDGE,RUINED_PORTAL
1737312823,1033214,1139,TREASURE,VILLAGE
1737312825,643675,1451,STABLES,RUINED_PORTAL
1737312893,981923,1173,TREASURE,DESERT_TEMPLE
1737330308,879369,1140,BRIDGE,RUINED_PORTAL
1737330317,844080,1197,TREASURE,VILLAGE
1737330332,576186,1561,STABLES,DESERT_TEMPLE
1737330400,1126045,1142,BRIDGE,VILLAGE
1737330572,631132,1497,STABLES,RUINED_PORTAL
1737330589,759295,1381,TREASURE,RUINED_PORTAL
1737330591,639779,1367,STABLES,VILLAGE
1737330626,865040,1376,TREASURE,DESERT_TEMPLE
1737330667,1102945,940,BRIDGE,RUINED_PORTAL
1737330705,754262,1473,STABLES,RUINED_PORTAL
1737330734,946830,1097,BRIDGE,SHIPWRECK
1737330847,737413,1389,HOUSING,SHIPWRECK
1737331034,1752453,1100,HOUSING,SHIPWRECK
1737331044,675551,1592,HOUSING,RUINED_PORTAL
1737331060,544550,1700,HOUSING,BURIED_TREASURE
1737331110,726470,1581,BRIDGE,RUINED_PORTAL
1737331180,749330,1539,STABLES,SHIPWRECK
1737331204,552089,1520,HOUSING,DESERT_TEMPLE
1737331319,692334,1429,STABLES,SHIPWRECK
1737331364,885387,1155,HOUSING,DESERT_TEMPLE
1737331388,574671,1649,STABLES,DESERT_TEMPLE
1737331465,737342,1340,TREASURE,RUINED_PORTAL
1737331475,682636,1613,STABLES,BURIED_TREASURE
1737331480,1118023,1083,STABLES,VILLAGE
1737331481,520469,1747,HOUSING,RUINED_PORTAL
1737331489,1056324,987,HOUSING,RUINED_PORTAL
1737331547,625348,1233,STABLES,BURIED_TREASURE
1737331791,781354,1396,HOUSING,SHIPWRECK
1737331854,1341865,1038,TREASURE,RUINED_PORTAL
1737331904,1064373,1073,BRIDGE,RUINED_PORTAL
1737331906,673706,1557,HOUSING,DESERT_TEMPLE
1737331940,1412039,1100,TREASURE,RUINED_PORTAL
1737331991,731285,1188,TREASURE,RUINED_PORTAL
1737332001,724026,1469,STABLES,SHIPWRECK
1737332029,667190,1538,HOUSING,DESERT_TEMPLE
1737332038,943843,1119,BRIDGE,VILLAGE
1737332081,615817,1411,BRIDGE,BURIED_TREASURE
1737332120,971547,1204,STABLES,SHIPWRECK
1737332137,1106364,1196,BRIDGE,VILLAGE
1737332178,609017,1279,STABLES,VILLAGE
1737332302,732186,1528,STABLES,BURIED_TREASURE
1737332336,629881,1759,HOUSING,SHIPWRECK
1737332395,654626,1406,TREASURE,BURIED_TREASURE
1737332532,625442,1609,HOUSING,DESERT_TEMPLE
1737332614,631593,1378,BRIDGE,RUINED_PORTAL
1737332620,768081,1104,TREASURE,SHIPWRECK
1737332624,482198,1694,STABLES,BURIED_TREASURE
1737332762,759677,1091,HOUSING,RUINED_PORTAL
1737332764,803635,1589,STABLES,DESERT_TEMPLE
1737352243,1034107,1180,HOUSING,RUINED_PORTAL
1737352329,650798,1515,STABLES,VILLAGE
1737352343,678033,1688,TREASURE,SHIPWRECK
1737352847,640098,1499,TREASURE,BURIED_TREASURE
1737352880,862862,1001,HOUSING,SHIPWRECK
1737352967,728940,1371,TREASURE,VILLAGE
1737353171,880744,1202,HOUSING,DESERT_TEMPLE
1737353326,1031956,1055,TREASURE,VILLAGE
1737353358,725643,1536,BRIDGE,SHIPWRECK
1737353384,762400,1519,HOUSING,SHIPWRECK
1737353395,630664,1845,HOUSING,BURIED_TREASURE
1737353493,965628,1209,BRIDGE,BURIED_TREASURE
1737353621,847357,1263,STABLES,BURIED_TREASURE
1737353689,626847,1285,BRIDGE,RUINED_PORTAL
1737353693,992915,1033,BRIDGE,SHIPWRECK
1737353742,606180,1388,BRIDGE,VILLAGE
1737353873,1042531,1185,HOUSING,SHIPWRECK
1737354109,874210,1112,HOUSING,DESERT_TEMPLE
1737354147,826663,1221,HOUSING,VILLAGE
1737354186,773747,1524,TREASURE,BURIED_TREASURE
1737354240,1138950,804,TREASURE,VILLAGE
1737354278,703553,1539,HOUSING,DESERT_TEMPLE
1737354347,600046,1229,HOUSING,RUINED_PORTAL
1737354351,648854,1859,STABLES,SHIPWRECK
1737354357,779275,1305,STABLES,VILLAGE
1737354412,1390168,1021,STABLES,VILLAGE
1737354501,1009163,1104,STABLES,RUINED_PORTAL
1737354571,858647,1342,TREASURE,SHIPWRECK
1737354860,639004,981,BRIDGE,RUINED_PORTAL
1737354867,1045026,962,STABLES,SHIPWRECK
1737355015,804600,1283,HOUSING,VILLAGE
1737355171,795346,1545,HOUSING,VILLAGE
1737355312,998389,1306,STABLES,RUINED_PORTAL
1737355331,982225,1099,STABLES,SHIPWRECK
1737355389,666918,1627,TREASURE,VILLAGE
1737355417,1027368,1304,TREASURE,BURIED_TREASURE
1737355543,1099603,1248,TREASURE,DESERT_TEMPLE
1737355579,1104451,1061,HOUSING,SHIPWRECK
1737355617,795724,1170,BRIDGE,DESERT_TEMPLE
1737379127,617003,1359,BRIDGE,DESERT_TEMPLE
1737379152,687988,1716,HOUSING,RUINED_PORTAL
1737379211,867518,1089,TREASURE,DESERT_TEMPLE
1737379215,686976,1409,TREASURE,BURIED_TREASURE
1737379250,1000094,1125,STABLES,VILLAGE
1737379368,896905,1072,BRIDGE,SHIPWRECK
1737379373,767881,1093,HOUSING,RUINED_PORTAL
1737379407,749764,1346,TREASURE,DESERT_TEMPLE
1737379514,655321,1450,HOUSING,SHIPWRECK
1737379633,846252,1353,TREASURE,BURIED_TREASURE
1737379757,536232,1735,BRIDGE,BURIED_TREASURE
1737379812,637628,1623,STABLES,RUINED_PORTAL
1737379821,731078,1366,BRIDGE,BURIED_TREASURE
1737379954,1425336,1137,BRIDGE,DESERT_TEMPLE
1737380028,1247031,1083,HOUSING,SHIPWRECK
1737380032,830014,1139,HOUSING,DESERT_TEMPLE
1737380099,1010828,1014,TREASURE,VILLAGE
1737380139,683751,1391,STABLES,BURIED_TREASURE
1737380216,749479,1381,STABLES,DESERT_TEMPLE
1737380243,1007802,1290,TREASURE,RUINED_PORTAL
1737380260,660060,1467,STABLES,BURIED_TREASURE
1737380308,1125253,921,HOUSING,VILLAGE
1737380311,1157750,1233,STABLES,DESERT_TEMPLE
1737380314,705250,1345,STABLES,RUINED_PORTAL
1737380444,704722,1518,STABLES,BURIED_TREASURE
